id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1501882232792879109,1501609465518469128,2022-03-10 06:26:42 Eastern Standard Time,2022-03-10,06:26:42,-0400,1193497953933152256,bosonprotocol,Boson Protocol 🪄📦,,@Aqua2023 @JBanon @decentraland 💯,und,[],[],[],0,0,0,[],[],https://twitter.com/BosonProtocol/status/1501882232792879109,False,,0,,,,,,,,"[{'screen_name': 'Aqua2023', 'name': 'Que', 'id': '1040428862'}, {'screen_name': 'JBanon', 'name': 'Justin Banon', 'id': '165027708'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}]",,,,
1501819266068320258,1501819266068320258,2022-03-10 02:16:30 Eastern Standard Time,2022-03-10,02:16:30,-0400,3366641,bnox,Clo Willaerts,,Media company VICE has launched an HQ in the metaverse.  The new headquarters inside virtual world Decentraland were designed by Danish architecture studio BIG.  VICE say it will serve as the company’s ‘virtual innovation lab’. Second Life all over again…  https://t.co/p4mUqoEaX7,en,[],['https://www.dezeen.com/2022/03/02/big-viceverse-metaverse-virtual-office-vice-media/'],[],0,0,1,[],[],https://twitter.com/bnox/status/1501819266068320258,False,,0,,,,,,,,[],,,,
1501770319027003392,1501770319027003392,2022-03-09 23:02:00 Eastern Standard Time,2022-03-09,23:02:00,-0400,45788327,kevinsusanto,Kevin Susanto,,"🎁Big Giveaway🎁  🃏20x D$op WL Spot🃏 🤑Enter Decentraland Series of Poker / D$oP🤑  ♥️5304 NFTs ♣️D$oP CLUB  ♦️METAVERSE POKER  ♠️CHARITY  💸DAILY PREMINT P2E GAMES  To Join: 1⃣Follow @DSOP_NFT @KevinSusanto 2⃣Like, RT, Tag 3 3⃣Go to D$oP  https://t.co/xyP2uBhw0M  Ends in 48H🍀  https://t.co/h3ZrYGDhLz",en,"[{'screen_name': 'dsop_nft', 'name': 'decentralandseries0fpoker', 'id': '1491928243036995585'}, {'screen_name': 'kevinsusanto', 'name': 'kevin susanto', 'id': '45788327'}]",['http://discord.gg/seriesofpoker'],[],564,607,772,[],[],https://twitter.com/KevinSusanto/status/1501770319027003392,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1501770182016253952/pu/img/3MpKbB1MTRCGiQ7C.jpg,,,,,,,[],,,,
1501751996155576322,1501751996155576322,2022-03-09 21:49:11 Eastern Standard Time,2022-03-09,21:49:11,-0400,919283569,thesuntech,The Sun Tech,,How to buy land in the metaverse – simple guide to Decentraland  https://t.co/UxEkE6xJCy,en,[],['https://www.thesun.co.uk/tech/17886690/buy-land-metaverse-simple-guide/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1646871313'],[],0,0,0,[],[],https://twitter.com/TheSunTech/status/1501751996155576322,False,,0,,,,,,,,[],,,,
1501733302583001091,1501733302583001091,2022-03-09 20:34:54 Eastern Standard Time,2022-03-09,20:34:54,-0400,17892571,iamchrisstylez,Chris Stylez,,"I’m dj’ing at a secret location in #decentraland on Thursday, March 10th at 7pm est 😵‍💫🕺🏾 @everyrealm__ #decentraland #warehouseparty #metaverse  https://t.co/RUhkX8dT4v",en,[],[],[],0,1,6,"['decentraland', 'decentraland', 'warehouseparty', 'metaverse']",[],https://twitter.com/IAmChrisStylez/status/1501733302583001091,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1501733272346259460/pu/img/Ip9_2ZyBMngG2A-K.jpg,,,,,,,[],,,,
1501726157661605894,1501720361448075265,2022-03-09 20:06:31 Eastern Standard Time,2022-03-09,20:06:31,-0400,18862246,capondesign,Eugene Capon | Social Media Futurist,,"@Tater_Poutine @OVRtheReality @KronicKatz @hexidized @OVRlandlord @dreamkollab @culturaland_io @TheSandboxGame @decentraland @ZinuToken @unity Almost all VR games have a function like this that allows a player to ""pair"" to room via automatic placement or by manually resizing the height using controllers. Its a pretty common practice. I can't speak to OVR's set up.",en,[],[],[],1,0,5,[],[],https://twitter.com/CaponDesign/status/1501726157661605894,False,,0,,,,,,,,"[{'screen_name': 'Tater_Poutine', 'name': 'TaterPoutine.wallet', 'id': '747462182'}, {'screen_name': 'OVRtheReality', 'name': 'OVR', 'id': '1127665795251822594'}, {'screen_name': 'KronicKatz', 'name': 'Kronic.Katz', 'id': '266205308'}, {'screen_name': 'hexidized', 'name': 'Hexidized', 'id': '1403878642657148929'}, {'screen_name': 'OVRlandlord', 'name': '⭕VRlandlord', 'id': '1375451208173940739'}, {'screen_name': 'dreamkollab', 'name': 'Dream Kollab', 'id': '1388146817314050053'}, {'screen_name': 'culturaland_io', 'name': 'Culturaland - Digital Art & Culture', 'id': '1464641844181188618'}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': '347831597'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'ZinuToken', 'name': '𝗭𝗜𝗡𝗨', 'id': '1449444784209281028'}, {'screen_name': 'unity', 'name': 'Unity', 'id': '1572939854'}]",,,,
1501717161949155328,1501717161949155328,2022-03-09 19:30:46 Eastern Standard Time,2022-03-09,19:30:46,-0400,243568454,stratorob,Dr. Robin Kiera,,#Crypto Check: Prices Off as Russian Attack on #Ukraine Continues  📌 @TheStreet  https://t.co/oFFVvGUJkZ  @opensea @AxieInfinity @rarible @niftygateway @decentraland @SuperRare @bakery_swap @Foundation_ @JackSintini @missdkingsbury #Cryptocurrency #Russia #UkraineRussianWar,en,"[{'screen_name': 'thestreet', 'name': 'thestreet', 'id': '15281391'}, {'screen_name': 'opensea', 'name': 'opensea', 'id': '946213559213555712'}, {'screen_name': 'axieinfinity', 'name': 'axie infinity🦇🔊', 'id': '957716432430641152'}, {'screen_name': 'rarible', 'name': 'rarible', 'id': '1160222700104757249'}, {'screen_name': 'niftygateway', 'name': 'nifty gateway', 'id': '1053795166199238656'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'superrare', 'name': 'superrare 💎', 'id': '980935731794403328'}, {'screen_name': 'bakery_swap', 'name': 'bakeryswap', 'id': '1302174189516763136'}, {'screen_name': 'foundation_', 'name': 'foundation', 'id': '1407034996284530697'}, {'screen_name': 'jacksintini', 'name': 'jack sintini', 'id': '561191770'}, {'screen_name': 'missdkingsbury', 'name': 'danielle kingsbury', 'id': '3282923334'}]",['https://www.msn.com/en-us/money/markets/crypto-check-prices-off-as-russian-attack-on-ukraine-continues/ar-AAUJC16?ocid=BingNewsSearch'],[],0,0,2,"['crypto', 'ukraine', 'cryptocurrency', 'russia', 'ukrainerussianwar']",[],https://twitter.com/stratorob/status/1501717161949155328,False,,0,,,,,,,,[],,,,
1501704471948271620,1501704471948271620,2022-03-09 18:40:21 Eastern Standard Time,2022-03-09,18:40:21,-0400,106492441,hireztherapper,Piggy Smalls,,"OG Hog Homies Collection reached 2 ETH Floor. Members are being airdropped thousands of dollars worth of NFTs. We now own land in sandbox/decentraland for events. Piglet homies, comics, and members only merch coming soon. Did yall forget we have a rap video game in the works?  https://t.co/Lixi1kwp7W",en,[],[],['https://pbs.twimg.com/media/FNcfb0tWYAIhKX_.jpg'],8,2832,2516,[],[],https://twitter.com/HiRezTheRapper/status/1501704471948271620,False,,1,https://pbs.twimg.com/media/FNcfb0tWYAIhKX_.jpg,,,,,,,[],,,,
1501700584927334411,1501700584927334411,2022-03-09 18:24:54 Eastern Standard Time,2022-03-09,18:24:54,-0400,106492441,hireztherapper,Piggy Smalls,,"Hog Homies bought land (5 ETH) in Decentraland yesterday for private album release parties and hog homies pass holder curated events. We now own land in the sandbox/decentraland and expanding. Also, working on exclusive members only merch + started our first bayc/hoghomies comic.  https://t.co/X6uRoCiaVx",en,[],[],['https://pbs.twimg.com/media/FNccOgkWUAUcCO9.jpg'],2,17,76,[],[],https://twitter.com/HiRezTheRapper/status/1501700584927334411,False,,1,https://pbs.twimg.com/media/FNccOgkWUAUcCO9.jpg,,,,,,,[],,,,
1501673229097877506,1501671562898022406,2022-03-09 16:36:12 Eastern Standard Time,2022-03-09,16:36:12,-0400,2815661158,gemini,Gemini,,@junardi1801 @decentraland  https://t.co/d1ugaVNwqZ,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FNcD1v9XEAct97k.jpg'],7,0,2,[],[],https://twitter.com/Gemini/status/1501673229097877506,False,,1,https://pbs.twimg.com/tweet_video_thumb/FNcD1v9XEAct97k.jpg,,,,,,,"[{'screen_name': 'junardi1801', 'name': 'Junardi', 'id': '747378427263492096'}]",,,,
1501671562898022406,1501671562898022406,2022-03-09 16:29:34 Eastern Standard Time,2022-03-09,16:29:34,-0400,2815661158,gemini,Gemini,,"Token spotlight on $MANA ✨  MANA is a digital asset token used to pay for goods and services in @decentraland.  You can buy, sell, and store MANA on Gemini!  ❤️ if you love MANA  https://t.co/BnwapORUgC",en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",[],['https://pbs.twimg.com/media/FNcCQOrWYAEOP-Y.png'],43,11,77,[],['mana'],https://twitter.com/Gemini/status/1501671562898022406,False,,1,https://pbs.twimg.com/media/FNcCQOrWYAEOP-Y.png,,,,,,,[],,,,
1501658488598110214,1501658488598110214,2022-03-09 15:37:37 Eastern Standard Time,2022-03-09,15:37:37,-0400,557927276,nefariusap,Nefarius,,"Pues para los que teníais algunm NFT de @OxyaOrigin, se pueden canjear cositas para @decentraland.   https://t.co/WbItBZdxn3  Me voy a comprar una sudadera to guapa. #ad",es,"[{'screen_name': 'oxyaorigin', 'name': 'oxya origin', 'id': '1466691587434504192'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['https://gleam.io/IL94C/oxya-origin-decentraland-hoodie-giveaway'],[],2,1,84,['ad'],[],https://twitter.com/NefariusAP/status/1501658488598110214,False,,0,,,,,,,,[],,,,
1501609535953424389,1501609535953424389,2022-03-09 12:23:06 Eastern Standard Time,2022-03-09,12:23:06,-0400,54578941,iprofesional,iProfesional,,"El ""metaverso argentino"" de Decentraland suma un marketplace de NFT deportivos  https://t.co/yau9S2Qzej - Vía @iproup  https://t.co/RR2yIZ2ytj",es,"[{'screen_name': 'iproup', 'name': 'iproup', 'id': '1042192004560703489'}]",['http://ow.ly/26or103sYFV'],['https://pbs.twimg.com/media/FNbJ6n5WYAgxAoP.jpg'],0,0,0,[],[],https://twitter.com/iProfesional/status/1501609535953424389,False,,1,https://pbs.twimg.com/media/FNbJ6n5WYAgxAoP.jpg,,,,,,,[],,,,
1501609465518469128,1501609465518469128,2022-03-09 12:22:49 Eastern Standard Time,2022-03-09,12:22:49,-0400,1193497953933152256,bosonprotocol,Boson Protocol 🪄📦,,Ready to style yourself and your avatar for Metaverse Fashion Week?  We’re partnering with the up and coming Egyptian Fashion Designer Christine Massarany ahead of #MVFW in @decentraland   Head to Boson Portal between 24-27 March to buy exclusive physical items as NFTs📦🪄  https://t.co/XWBD0gdZXi,en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",[],[],5,15,89,['mvfw'],[],https://twitter.com/BosonProtocol/status/1501609465518469128,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1501607886300102658/pu/img/yqpnZMtdxpJYgcpF.jpg,,,,,,,[],,,,
1501589829569630209,1501589829569630209,2022-03-09 11:04:48 Eastern Standard Time,2022-03-09,11:04:48,-0400,1344741101182324746,uniqly_io,Uniqly.io - Phygital NFTs,,"Do you like @Decentraland flex?   If so, show us what do you have in your metaverse wardrobe!  Paste a picture of your DCL outfit in the comment! Uniqly wearables are much welcomed🕺  The best outfit will get a reward👀  https://t.co/7eyg8gky9A",en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",[],[],16,18,58,[],[],https://twitter.com/Uniqly_io/status/1501589829569630209,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1501589438308233221/pu/img/Xo8gtp1WM7ow5mjq.jpg,,,,,,,[],,,,
1501585614633848837,1501585614633848837,2022-03-09 10:48:03 Eastern Standard Time,2022-03-09,10:48:03,-0400,1193497953933152256,bosonprotocol,Boson Protocol 🪄📦,,"The last thing you want to do is get dressed every time you go into @decentraland. Whether or not you're there for #MVFW, you likely want to keep your favourite clothes, rather than leaving it to chance  Find out more details in this metaverse style guide  https://t.co/Ooy2GlNkvI  https://t.co/QwHR1FNfgE",en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['https://medium.com/bosonprotocol/finding-your-metaverse-style-8e92f32f99c'],['https://pbs.twimg.com/tweet_video_thumb/FNa0JzxWYAIUj5p.jpg'],2,8,56,['mvfw'],[],https://twitter.com/BosonProtocol/status/1501585614633848837,False,,1,https://pbs.twimg.com/tweet_video_thumb/FNa0JzxWYAIUj5p.jpg,,,,,,,[],,,,
1501558741438799875,1501558741438799875,2022-03-09 09:01:16 Eastern Standard Time,2022-03-09,09:01:16,-0400,277943776,luke_franks,Luke Franks,,"This week on the podcast I have the ace @morten_grubak Global Executive Creative Director at @VICE / @virtueworldwide   We talk all about VICE’s new HQ in @decentraland, their presence in the metaverse and how it can bring communities together    https://t.co/iKAtc4s7n0",en,"[{'screen_name': 'morten_grubak', 'name': 'morten grubak', 'id': '1063367397011279874'}, {'screen_name': 'vice', 'name': 'vice', 'id': '23818581'}, {'screen_name': 'virtueworldwide', 'name': 'virtue worldwide', 'id': '91433603'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['https://wavve.link/metaverse'],[],0,3,3,[],[],https://twitter.com/luke_franks/status/1501558741438799875,False,,0,,,,,,,,[],,,,
1501445177470177283,1501445177470177283,2022-03-09 01:30:00 Eastern Standard Time,2022-03-09,01:30:00,-0400,633757427,entmagazineme,Entrepreneur Middle East,,"""Full disclosure: my name is Pallavi, and I am a recovering #metaverse sceptic."" Here's @designbyroar founder Pallavi Dean listing what she learned by spending US$60,000 to buy real estate in @decentraland:  https://t.co/kM4UEBDiqs #entrepreneurs #startups #NFTs #tech #web3",en,"[{'screen_name': 'designbyroar', 'name': 'roar (formerly pallavi dean interiors)', 'id': '3935110640'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['http://entm.ag/7Y5lIP'],[],0,0,3,"['metaverse', 'entrepreneurs', 'startups', 'nfts', 'tech', 'web3']",[],https://twitter.com/EntMagazineME/status/1501445177470177283,False,,0,,,,,,,,[],,,,
1501435009735012357,1501435009735012357,2022-03-09 00:49:36 Eastern Standard Time,2022-03-09,00:49:36,-0400,43250781,thisisaby,Aby Sam Thomas,,"Really enjoyed reading (and learning from) this piece in @EntMagazineME by @designbyroar founder Pallavi Dean in which she--a one-time #metaverse sceptic--shares how she went on to spend US$60,000 to buy real estate in @decentraland:  https://t.co/oZOpuNUZBE #UAE #NFTs #VR #AR",en,"[{'screen_name': 'entmagazineme', 'name': 'entrepreneur middle east', 'id': '633757427'}, {'screen_name': 'designbyroar', 'name': 'roar (formerly pallavi dean interiors)', 'id': '3935110640'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['https://www.entrepreneur.com/article/421660'],[],0,2,3,"['metaverse', 'uae', 'nfts', 'vr', 'ar']",[],https://twitter.com/thisisaby/status/1501435009735012357,False,,0,,,,,,,,[],,,,
1501393237646491657,1501393237646491657,2022-03-08 22:03:37 Eastern Standard Time,2022-03-08,22:03:37,-0400,167219459,mr_a1hunt,LongTerm Crypto Enthusiast,,Do you play #Decentraland ? #Mana #Crypto,en,[],[],[],0,0,2,"['decentraland', 'mana', 'crypto']",[],https://twitter.com/Mr_A1Hunt/status/1501393237646491657,False,,0,,,,,,,,[],,,,
1501290397880000518,1501242923228315649,2022-03-08 15:14:58 Eastern Standard Time,2022-03-08,15:14:58,-0400,750074634381524996,weareallbright,AllBright,,@womenofweb3co So we have an NFT collection (dropping soon!) but we've also just launched the 1st female members' club in the metaverse! Check it out in @decentraland!! And we have so many more exciting things to come in this space...✨ #watchthisspace #womeninweb3,en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",[],[],1,1,3,"['watchthisspace', 'womeninweb3']",[],https://twitter.com/weareAllBright/status/1501290397880000518,False,,0,,,,,,,,"[{'screen_name': 'womenofweb3co', 'name': 'Women of Web3', 'id': '1493740352989106178'}]",,,,
1501280980400853003,1501191460477149189,2022-03-08 14:37:32 Eastern Standard Time,2022-03-08,14:37:32,-0400,59180074,shesthefirst,She's the First,,@TopDogStudios_ @TopDogBeachClub @VegasCityDCL @decentraland @V_A_L_I_A_N_T This is so cool! 🎨💛 #GetLoudForGirls,en,[],[],[],0,2,5,['getloudforgirls'],[],https://twitter.com/shesthefirst/status/1501280980400853003,False,,0,,,,,,,,"[{'screen_name': 'TopDogStudios_', 'name': 'Top Dog Studios', 'id': '1474035466555035654'}, {'screen_name': 'TopDogBeachClub', 'name': 'Top Dog Beach Club', 'id': '1404419628126904324'}, {'screen_name': 'VegasCityDCL', 'name': 'Vegas City', 'id': '923910082810716162'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'V_A_L_I_A_N_T', 'name': 'Valiant', 'id': '1055520858800881665'}]",,,,
1501267087607701506,1501267087607701506,2022-03-08 13:42:20 Eastern Standard Time,2022-03-08,13:42:20,-0400,919283569,thesuntech,The Sun Tech,,How to buy land in the metaverse – simple guide to Decentraland  https://t.co/Few2FESy0z,en,[],['https://www.thesun.co.uk/tech/17886690/buy-land-metaverse-simple-guide/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1646764640'],[],0,0,0,[],[],https://twitter.com/TheSunTech/status/1501267087607701506,False,,0,,,,,,,,[],,,,
1501255467082862592,1501255467082862592,2022-03-08 12:56:09 Eastern Standard Time,2022-03-08,12:56:09,-0400,129192461,joshdjsavage,JoshSavage.eth/.sol,,"Decentraland vs Sandbox pros and cons. Hit me, I wanna know #metaverse",en,[],[],[],1,0,2,['metaverse'],[],https://twitter.com/joshdjsavage/status/1501255467082862592,False,,0,,,,,,,,[],,,,
1501238640327933960,1501238640327933960,2022-03-08 11:49:18 Eastern Standard Time,2022-03-08,11:49:18,-0400,750074634381524996,weareallbright,AllBright,,"Ready for an #IWD exclusive? FIRST LOOK at the AllBright Meta Club - the first women's members club in the #metaverse 🙌💥 And yes, that is a pool 🏊Check us out on @decentraland - some floors only for AllBright Sister #NFT holders! Pre-sale list now open:  https://t.co/Xku7rGM3vw  https://t.co/VoK6HVL6Zj",en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['http://bit.ly/34nzpYT'],[],4,5,25,"['iwd', 'metaverse', 'nft']",[],https://twitter.com/weareAllBright/status/1501238640327933960,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1501237798023663620/pu/img/857uRlqjG_Y5KkU_.jpg,,,,,,,[],,,,
1501234820915077130,1501234820915077130,2022-03-08 11:34:07 Eastern Standard Time,2022-03-08,11:34:07,-0400,14877483,agoracom,AGORACOM - George,,.@tokens_com CEO talks #fashionweek in the #metaverse and marketing opportunities for brands $COIN $SMURF  ➡️ Hosted by @decentraland over 4 days  ➡️ Brands: @Roberto_Cavalli @dolcegabbana and more  ➡️ Date: March 24th  After party and musical guests TBA  https://t.co/TJB0rsAiT3,en,"[{'screen_name': 'tokens_com', 'name': 'tokens.com', 'id': '1348722795207946242'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'roberto_cavalli', 'name': 'roberto cavalli', 'id': '49239873'}, {'screen_name': 'dolcegabbana', 'name': 'dolce & gabbana', 'id': '85772748'}]",['https://www.youtube.com/watch?v=lfgejA14kYU'],[],0,0,10,"['fashionweek', 'metaverse']","['coin', 'smurf']",https://twitter.com/AGORACOM/status/1501234820915077130,False,,0,,,,,,,,[],,,,
1501189146827792395,1501189146827792395,2022-03-08 08:32:38 Eastern Standard Time,2022-03-08,08:32:38,-0400,21684207,guglielminetti,Bruno Guglielminetti,,"La société de médias Vice Media Group a maintenant son bureau virtuel appelée Viceverse. Ouvert sur la plateforme Decentraland, il servira de lab d'innovation virtuel et permettra aux employés de travailler dans le métavers.  https://t.co/1WAWLagUJI  https://t.co/KS95Y5xVma",fr,[],['https://www.dezeen.com/2022/03/02/big-viceverse-metaverse-virtual-office-vice-media/'],['https://pbs.twimg.com/media/FNVLel0WUAIbqjd.jpg'],0,0,0,[],[],https://twitter.com/Guglielminetti/status/1501189146827792395,False,,1,https://pbs.twimg.com/media/FNVLel0WUAIbqjd.jpg,,,,,,,[],,,,
1501182588685365249,1500866882525671424,2022-03-08 08:06:34 Eastern Standard Time,2022-03-08,08:06:34,-0400,116060104,nicolasmaiques,Nicolas Maiques,,@XxxNifty @NFTradeOfficial @decentraland @TheSandboxGame Congrats.💭 Looks amazing.,en,[],[],[],0,0,2,[],[],https://twitter.com/nicolasmaiques/status/1501182588685365249,False,,0,,,,,,,,"[{'screen_name': 'XxxNifty', 'name': 'xxxNifty', 'id': '1363956744804827137'}, {'screen_name': 'NFTradeOfficial', 'name': 'NFTrade', 'id': '1378716588489199617'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': '347831597'}]",,,,
1501171142534512640,1501169432160350211,2022-03-08 07:21:05 Eastern Standard Time,2022-03-08,07:21:05,-0400,719472337,cathyhackl,CathyHackl.eth- Godmother Of The Metaverse,,@CryptoJChains @decentraland @Threedium @MikeToner @BosonProtocol Thanks!,en,[],[],[],0,0,2,[],[],https://twitter.com/CathyHackl/status/1501171142534512640,False,,0,,,,,,,,"[{'screen_name': 'CryptoJChains', 'name': 'JChains 🥃', 'id': '163585097'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'Threedium', 'name': 'Threedium', 'id': '889771471584800768'}, {'screen_name': 'MikeToner', 'name': 'MIKΞ TONΞR 🦁', 'id': '3620341'}, {'screen_name': 'BosonProtocol', 'name': 'Boson Protocol 🪄📦', 'id': '1193497953933152256'}]",,,,
1501171105196822534,1501169432160350211,2022-03-08 07:20:56 Eastern Standard Time,2022-03-08,07:20:56,-0400,719472337,cathyhackl,CathyHackl.eth- Godmother Of The Metaverse,,@iSocialFanz @decentraland @Threedium @MikeToner @BosonProtocol Thanks!!,en,[],[],[],0,0,5,[],[],https://twitter.com/CathyHackl/status/1501171105196822534,False,,0,,,,,,,,"[{'screen_name': 'iSocialFanz', 'name': 'FANZO 🧢 (He/Him) 💙🇺🇦💛', 'id': '633287684'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'Threedium', 'name': 'Threedium', 'id': '889771471584800768'}, {'screen_name': 'MikeToner', 'name': 'MIKΞ TONΞR 🦁', 'id': '3620341'}, {'screen_name': 'BosonProtocol', 'name': 'Boson Protocol 🪄📦', 'id': '1193497953933152256'}]",,,,
1501170725704679424,1501169432160350211,2022-03-08 07:19:26 Eastern Standard Time,2022-03-08,07:19:26,-0400,633287684,isocialfanz,FANZO 🧢 (He/Him) 💙🇺🇦💛,,@CathyHackl @decentraland @Threedium @MikeToner @BosonProtocol Huge congrats they’re lucky to have you,en,[],[],[],1,0,7,[],[],https://twitter.com/iSocialFanz/status/1501170725704679424,False,,0,,,,,,,,"[{'screen_name': 'CathyHackl', 'name': 'CathyHackl.eth- Godmother Of The Metaverse', 'id': '719472337'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'Threedium', 'name': 'Threedium', 'id': '889771471584800768'}, {'screen_name': 'MikeToner', 'name': 'MIKΞ TONΞR 🦁', 'id': '3620341'}, {'screen_name': 'BosonProtocol', 'name': 'Boson Protocol 🪄📦', 'id': '1193497953933152256'}]",,,,
1501169432160350211,1501169432160350211,2022-03-08 07:14:17 Eastern Standard Time,2022-03-08,07:14:17,-0400,719472337,cathyhackl,CathyHackl.eth- Godmother Of The Metaverse,,Join me in celebrating International Women's Day with some exciting news! I’m honored to serve as the first-ever Chair of #Metaverse Fashion Week in @decentraland 🎉👗👜 We’ve got some fun surprises coming!   #MVFW #InternationalWomensDay2022 #IWD2022 #Web3 #fashion #fashionweek  https://t.co/LVWzWIIkjn,en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",[],['https://pbs.twimg.com/media/FNU5pGSWUAEL_T2.jpg'],12,24,80,"['metaverse', 'mvfw', 'internationalwomensday2022', 'iwd2022', 'web3', 'fashion', 'fashionweek']",[],https://twitter.com/CathyHackl/status/1501169432160350211,False,,1,https://pbs.twimg.com/media/FNU5pGSWUAEL_T2.jpg,,,,,,,[],,,,
1501137666565308419,1501137666565308419,2022-03-08 05:08:04 Eastern Standard Time,2022-03-08,05:08:04,-0400,7395252,dutchcowboys,DutchCowboys,,Minder interesse in metaverse: Decentraland verliest populariteit  https://t.co/zOUwg7Srh5  https://t.co/gT3uMoqt97,ro,[],['http://dlvr.it/SLHjRb'],['https://pbs.twimg.com/media/FNUcwMdVUAMol0S.jpg'],0,0,0,[],[],https://twitter.com/dutchcowboys/status/1501137666565308419,False,,1,https://pbs.twimg.com/media/FNUcwMdVUAMol0S.jpg,,,,,,,[],,,,
1501129074986602499,1501129074986602499,2022-03-08 04:33:55 Eastern Standard Time,2022-03-08,04:33:55,-0400,946431618444677120,cryptoamb,AMBCrypto,,"Could #Decentraland's 'phygital' move be the catalyst for #MANA, #LAND sales   https://t.co/LQC1OTR2gg",en,[],['https://ambcrypto.com/could-decentralands-phygital-move-be-the-catalyst-for-mana-land-sales/'],[],0,0,3,"['decentraland', 'mana', 'land']",[],https://twitter.com/CryptoAmb/status/1501129074986602499,False,,0,,,,,,,,[],,,,
1501123959223369729,1501123959223369729,2022-03-08 04:13:36 Eastern Standard Time,2022-03-08,04:13:36,-0400,21279340,pammktgnut,Pam Moore,,"Our #womeninWeb3 #IWD2022  24hr Twitter Spaces marathon starts NOW!  💜 In our first block of day, we're joining @SonderConnect @sheroes @TheSandboxGame @FemPeak and @Decentraland for inspiration and pro tips on getting started in Web3! 🌐  TUNE IN 👇    https://t.co/wowvdgDx3u",en,"[{'screen_name': 'sonderconnect', 'name': 'sonderconnect', 'id': '714608894870355969'}, {'screen_name': 'sheroes', 'name': 'sheroes', 'id': '1341863826'}, {'screen_name': 'thesandboxgame', 'name': 'the sandbox', 'id': '347831597'}, {'screen_name': 'fempeak', 'name': 'fempeak.eth', 'id': '1411015723044933637'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['https://twitter.com/i/spaces/1mnxedjWoErJX'],[],0,3,5,"['womeninweb3', 'iwd2022']",[],https://twitter.com/PamMktgNut/status/1501123959223369729,False,,0,,,,,,,,[],,,,
1500992193711919104,1500992193711919104,2022-03-07 19:30:00 Eastern Standard Time,2022-03-07,19:30:00,-0400,961827567740239872,travalacom,Travala.com,,The Galápagos Islands 💙  Considered to be one of the world's foremost destinations for wildlife viewing. Check out the incredible activities &amp; experiences you can book there with $MANA 🤿⬇️  https://t.co/iQbv5knj41 @decentraland #MANA  https://t.co/DyK9HG5f1D,en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['https://www.travala.com/en-US/activities/search?destId=936&travelDate=2022-04-10&travelDateFrom=2022-04-08'],[],1,6,29,['mana'],['mana'],https://twitter.com/travalacom/status/1500992193711919104,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499466903726616576/pu/img/HtFmgP0hkj_PWIgS.jpg,,,,,,,[],,,,
